id,room_type,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,Downtown,PerCapitaIncome,most_freq_aspect
36145208,Private room,9.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3.7,8728.78634979257,51806,bldg
36145715,Private room,2.0,100.0,10.0,10.0,10.0,9.0,10.0,9.0,2.0,1107.4595054193198,93901,int_style
36157346,Shared room,19.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,4.56,7911.91391011405,27446,comm
36177146,Entire home/apt,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.64,3892.2521257786498,59299,bldg
36177982,Private room,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.48,6293.39765774371,60417,visitor
36179298,Entire home/apt,12.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.34,6473.69159292802,59713,bldg
36184844,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.37,8091.54045180394,55334,attr_trans
36203342,Private room,22.0,80.0,9.0,8.0,10.0,9.0,8.0,8.0,6.0,6703.18119732511,24593,bldg
36204474,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.83,7507.829042017691,51729,comm
36205230,Entire home/apt,29.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,8.06,9237.94815479026,48858,bldg
36211035,Entire home/apt,6.0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,1.68,5626.115825354979,72179,nature
36237384,Entire home/apt,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.42,5680.07465593165,93008,int_style
36271304,Private room,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.95,5913.89807520764,69778,nature
36276809,Private room,12.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.81,1316.60501243849,25640,visitor
36280429,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.35,1088.52171928053,64348,facil
36315852,Private room,8.0,95.0,9.0,10.0,10.0,10.0,10.0,10.0,3.29,9775.46262313042,44345,comm
36320034,Entire home/apt,14.0,99.0,10.0,9.0,10.0,10.0,10.0,9.0,7.24,9262.043529572858,32490,kitchen
36353842,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.71,6761.63206671418,91168,nbhd
36386261,Private room,1.0,60.0,6.0,6.0,10.0,10.0,10.0,6.0,0.29,1450.69160096026,21877,bedroom
36388791,Entire home/apt,10.0,94.0,10.0,10.0,9.0,10.0,9.0,9.0,3.13,2952.37101849918,54491,comm
36393006,Private room,3.0,87.0,9.0,7.0,10.0,10.0,10.0,8.0,1.45,2543.05427025791,91171,attr_trans
36393250,Private room,7.0,83.0,10.0,8.0,9.0,10.0,8.0,9.0,2.96,2570.7337754853897,91171,int_style
36407360,Private room,1.0,100.0,10.0,10.0,8.0,8.0,10.0,10.0,0.31,5008.92126557516,112158,int_style
36421517,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.61,4257.982107784771,84345,bedroom
36422989,Shared room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.54,9058.002524775251,51806,bldg
36424858,Shared room,2.0,100.0,9.0,9.0,9.0,9.0,10.0,8.0,0.55,1676.4264849717902,54073,visitor
36447351,Entire home/apt,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.81,6053.5334305752,88675,nbhd
36448103,Private room,10.0,96.0,9.0,10.0,10.0,10.0,10.0,10.0,2.8,4470.677758901889,121311,comm
36456649,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,4395.309278570179,61738,visitor
36489116,Private room,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.25,5612.70488865069,115779,nbhd
36491460,Entire home/apt,4.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,4220.38824621805,61738,bedroom
36519291,Entire home/apt,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.46,5228.48942713282,103534,facil
36521693,Private room,5.0,84.0,9.0,9.0,9.0,9.0,10.0,9.0,2.42,2543.65117231317,91171,bldg
36524556,Entire home/apt,1.0,100.0,10.0,8.0,10.0,10.0,8.0,8.0,1.0,8927.1160264842,61465,bldg
36563471,Private room,11.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,3.55,8266.97211436532,17085,facil
36565301,Entire home/apt,1.0,100.0,10.0,8.0,10.0,10.0,10.0,8.0,0.94,1384.8803832132999,94296,bedroom
36599786,Private room,3.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1.96,2396.7707116623,78479,int_style
36601074,Entire home/apt,9.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,3.42,4394.7449583423495,71862,int_style
36603528,Entire home/apt,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.33,5115.96092370354,106443,int_style
36635428,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.78,4558.60030469057,53640,nature
36638830,Entire home/apt,1.0,80.0,10.0,8.0,10.0,10.0,10.0,8.0,0.48,1616.55809413189,48556,comm
36670177,Shared room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.32,1285.70497225217,23103,int_style
36679939,Entire home/apt,15.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.33,2280.7273706512697,54816,attr_trans
36683638,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,10234.943858733,41304,bldg
36700536,Private room,6.0,87.0,10.0,9.0,10.0,10.0,9.0,8.0,1.84,6610.90856848171,59758,attr_trans
36703566,Private room,5.0,92.0,10.0,9.0,10.0,9.0,10.0,10.0,1.42,6815.44806281476,48868,attr_trans
36758738,Private room,14.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,4.29,7377.14516674428,51729,nature
36782619,Private room,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.84,6683.980052237789,59758,nature
36793605,Private room,4.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,2.73,7793.62337063197,79636,bldg
36804819,Private room,17.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,7.18,10022.1454603285,53373,nbhd
36810369,Private room,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.38,3936.0722127482704,82570,comm
36813449,Private room,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.34,6397.39721987542,96275,bldg
36824232,Entire home/apt,1.0,80.0,10.0,10.0,10.0,10.0,6.0,8.0,1.0,1726.50762116595,48556,int_style
36923382,Private room,5.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1.46,5476.71170568895,102588,comm
36928741,Private room,23.0,87.0,10.0,9.0,10.0,10.0,9.0,9.0,6.63,7334.5168562709705,45038,facil
36928742,Private room,22.0,89.0,10.0,10.0,10.0,10.0,9.0,9.0,6.6,7482.52737861871,45038,bldg
36942634,Private room,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.4,4625.344887493689,75446,int_style
36944925,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.36,4073.4823975753798,108968,int_style
36945601,Private room,15.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.59,4373.20986253526,71862,comm
36975617,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.66,1698.43715068619,59622,int_style
37007856,Entire home/apt,5.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3.33,3255.4586854536897,88425,attr_trans
37049589,Entire home/apt,6.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3.53,4765.82502588808,121311,int_style
37093943,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,915.744895899723,103098,comm
37119006,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.6,7837.89545020722,45475,comm
37119683,Entire home/apt,9.0,98.0,10.0,8.0,10.0,10.0,10.0,9.0,3.46,11413.3140780218,48654,attr_trans
37180404,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8139.04043629077,46444,attr_trans
37180796,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,6.0,0.45,10413.515247075,40612,bldg
37183606,Entire home/apt,14.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,4.77,8693.56741809223,28631,comm
37219622,Private room,1.0,100.0,8.0,8.0,10.0,10.0,10.0,10.0,1.0,9427.23268659874,30479,bldg
37220516,Entire home/apt,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.84,4811.04389062258,121311,comm
37220787,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,799.773724300826,63044,comm
37255527,Private room,5.0,96.0,9.0,10.0,10.0,10.0,9.0,9.0,3.57,8645.60429033424,31739,attr_trans
37292501,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.59,5969.053102477739,122019,bldg
37306363,Private room,20.0,88.0,9.0,10.0,9.0,10.0,9.0,9.0,6.9,7203.19242776265,29101,kitchen
37330492,Private room,19.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6.55,5882.884422799129,69778,comm
37337295,Private room,16.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,5.58,7177.02785510716,29101,kitchen
37353923,Private room,12.0,93.0,10.0,10.0,10.0,10.0,8.0,9.0,4.39,7217.6824021026505,29101,kitchen
37355102,Private room,14.0,91.0,10.0,10.0,10.0,10.0,9.0,9.0,5.12,6998.2959884537295,29101,comm
37356246,Private room,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.33,7046.57055485271,29101,kitchen
37365546,Private room,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.61,4139.19308270072,82570,int_style
37376500,Private room,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.75,4098.16934754137,82570,int_style
37398706,Private room,7.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,2.88,8288.83004844124,17085,facil
37427876,Private room,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10.2,3503.43791924433,84435,visitor
37457424,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.55,4636.1841000183,75446,int_style
37468410,Private room,12.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,5.14,5463.46460965163,106443,comm
37494196,Entire home/apt,7.0,97.0,10.0,10.0,10.0,9.0,10.0,9.0,2.56,8786.59934079852,61465,int_style
37495611,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.55,1380.51317255523,93901,int_style
37524923,Private room,10.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,3.61,4727.40853104834,75446,comm
37530698,Private room,21.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.29,7900.467594799309,67198,visitor
37537162,Private room,11.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,4.02,6373.065319466479,27978,comm
37538105,Private room,10.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,4.0,10391.8919302588,28377,bldg
37538145,Entire home/apt,10.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,4.23,815.404447300901,132729,facil
37541997,Private room,15.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,5.49,6381.57897188794,27978,comm
37552176,Private room,19.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9.05,8069.77883757862,17085,nature
37572680,Private room,9.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,3.75,8740.324143019008,53799,bldg
37604044,Entire home/apt,3.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1.11,7087.41433382153,74528,attr_trans
37604966,Private room,16.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6.67,5814.32284220802,69778,comm
37624397,Private room,9.0,89.0,10.0,9.0,10.0,10.0,9.0,9.0,5.51,7954.3587002315,27446,comm
37631315,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.98,5699.8111194925,103534,bldg
37643092,Private room,2.0,100.0,9.0,10.0,10.0,10.0,10.0,10.0,2.0,1083.48179165828,52422,facil
37643165,Private room,2.0,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1.3,2470.95625496994,91171,facil
37655682,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.88,7097.470701208391,45038,bldg
37663203,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7,2521.69735279421,115293,nature
37684875,Entire home/apt,19.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,7.81,9470.09793269381,48858,comm
37686023,Private room,1.0,100.0,10.0,10.0,8.0,10.0,10.0,10.0,0.56,2415.1736710513896,115293,nature
37686196,Private room,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.81,6345.09329131353,60417,bldg
37686665,Entire home/apt,7.0,94.0,9.0,10.0,10.0,10.0,10.0,8.0,3.56,1102.82965797563,103098,nature
37691208,Private room,7.0,94.0,10.0,9.0,9.0,9.0,8.0,9.0,5.53,8258.55327146396,17085,visitor
37691579,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.67,1981.44800840913,107812,facil
37713178,Private room,2.0,80.0,9.0,8.0,10.0,10.0,10.0,9.0,2.0,3908.3718423213204,61738,nbhd
37713870,Entire home/apt,12.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,5.07,7787.01013408639,57689,int_style
37718230,Shared room,11.0,96.0,10.0,9.0,9.0,10.0,10.0,9.0,4.34,7867.36002543241,67198,facil
37720305,Private room,13.0,85.0,9.0,9.0,10.0,9.0,10.0,9.0,5.27,1488.82127256073,79736,bldg
37720648,Private room,5.0,92.0,10.0,9.0,9.0,9.0,10.0,8.0,2.08,1487.62816521166,79736,bldg
37720938,Private room,9.0,89.0,10.0,9.0,10.0,10.0,10.0,9.0,4.03,1504.51756389108,79736,bldg
37721016,Private room,16.0,79.0,9.0,8.0,9.0,10.0,9.0,8.0,6.32,1510.0633103592802,79736,bldg
37748833,Entire home/apt,9.0,89.0,9.0,9.0,9.0,9.0,9.0,9.0,4.35,8150.900330552571,45038,bldg
37803147,Entire home/apt,4.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2.18,6795.807624133149,74528,comm
37808720,Private room,6.0,90.0,10.0,9.0,10.0,10.0,9.0,9.0,2.69,2434.89399170403,59622,bldg
37808908,Entire home/apt,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.96,9306.96092993242,30479,attr_trans
37812035,Private room,7.0,80.0,9.0,9.0,10.0,10.0,10.0,8.0,4.2,1845.03622052028,59622,bldg
37814244,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1427.4181104087302,75305,nature
37831419,Private room,4.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.85,4406.99612103479,75446,bldg
37831558,Private room,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.71,7061.43161930875,45038,bldg
37831938,Private room,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.2,4595.81579817751,75446,bldg
37859160,Private room,7.0,94.0,10.0,10.0,10.0,10.0,8.0,9.0,3.82,6072.140915532679,27978,comm
37860137,Entire home/apt,11.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,4.85,7584.05453982325,45038,facil
37860231,Private room,6.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3.27,7021.50936440798,45038,bldg
37860629,Shared room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2138.84788875202,83841,visitor
37861286,Private room,14.0,86.0,9.0,8.0,9.0,10.0,9.0,8.0,7.0,2325.4260186771303,78479,kitchen
37864340,Entire home/apt,19.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9.34,9103.50277865735,36347,kitchen
37867895,Private room,7.0,80.0,9.0,9.0,10.0,10.0,9.0,9.0,3.04,6082.25120924546,27978,comm
37881130,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.83,5985.0769308894705,72179,bldg
37881402,Entire home/apt,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,9310.094441364521,31739,kitchen
37883662,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.94,5850.898576284929,27978,facil
37884138,Private room,8.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,3.58,7298.719813845791,27830,nbhd
37884380,Private room,5.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,4.41,5859.18584339926,27978,comm
37886014,Entire home/apt,4.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3.24,5205.613412226699,84845,nature
37887010,Private room,5.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,3.19,6011.2225595399095,27978,comm
37904794,Entire home/apt,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.39,5567.21901906198,115779,facil
37908588,Private room,4.0,95.0,9.0,10.0,10.0,10.0,10.0,10.0,3.33,2603.93404111238,78479,comm
37913196,Private room,13.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.5,7386.38555513234,35650,bldg
37933277,Entire home/apt,4.0,100.0,9.0,10.0,10.0,10.0,10.0,10.0,1.85,827.6051801688361,64348,facil
37933847,Entire home/apt,2.0,100.0,9.0,10.0,10.0,10.0,10.0,10.0,2.0,870.348699527884,64348,facil
37938371,Entire home/apt,9.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,4.82,9019.78387947708,54722,kitchen
37965290,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.94,6780.887045040849,52263,bldg
37971611,Private room,9.0,80.0,9.0,8.0,9.0,9.0,10.0,9.0,4.5,2021.3621187905603,59622,visitor
37971722,Private room,14.0,70.0,8.0,7.0,9.0,10.0,9.0,7.0,7.5,1901.99957131221,59622,bldg
37972197,Private room,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.06,7949.682581397671,75369,comm
37978128,Entire home/apt,3.0,100.0,9.0,9.0,10.0,10.0,9.0,9.0,3.0,2303.90858052612,78479,int_style
37979788,Entire home/apt,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.17,9499.62797261901,31739,visitor
37994895,Shared room,1.0,80.0,6.0,6.0,10.0,10.0,10.0,8.0,0.51,1469.1968315000101,21877,bedroom
38012425,Entire home/apt,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.93,9311.72725190532,31739,visitor
38025800,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.6,3774.81179690029,70132,comm
38028792,Private room,12.0,77.0,9.0,8.0,10.0,10.0,9.0,8.0,6.32,1891.0723380504,59622,bldg
38029743,Private room,21.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10.68,1996.45249809031,78479,facil
38030016,Private room,23.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,11.9,2304.7244069125895,78479,facil
38047237,Private room,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,7902.46294927175,28465,bldg
38051944,Entire home/apt,1.0,80.0,10.0,8.0,10.0,10.0,10.0,8.0,0.86,4052.97255307624,82299,visitor
38095194,Private room,6.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,3.1,8041.54457134562,47528,nature
38107361,Entire home/apt,10.0,72.0,9.0,8.0,9.0,9.0,9.0,9.0,5.56,1332.67137489939,79736,bldg
38129278,Entire home/apt,7.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,5.83,5530.64439664939,115779,int_style
38129977,Entire home/apt,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.6,8683.65327386237,53799,attr_trans
38152019,Entire home/apt,5.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,4.17,3644.10488758067,59299,int_style
38156455,Private room,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,4742.9268111312795,53640,kitchen
38158914,Private room,1.0,80.0,10.0,10.0,8.0,10.0,8.0,8.0,1.0,10824.0919670316,32516,bldg
38167638,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2681.5149202588896,122738,kitchen
38186088,Shared room,1.0,,,,,,,,0.68,2775.2844480833196,78028,comm
38192828,Private room,1.0,,,,,,,,0.59,7434.281220976451,28465,bedroom
38213383,Private room,12.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,5084.06942811668,75446,attr_trans
38214311,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8410.24056787377,27446,nbhd
38215107,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4360.18602831318,61738,visitor
38216368,Entire home/apt,1.0,,,,,,,,0.83,338.358127190167,63044,facil
38219317,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0,10427.5621090323,32516,bldg
38220055,Entire home/apt,7.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,4.38,6896.27337641564,75581,int_style
38266030,Entire home/apt,7.0,94.0,10.0,9.0,10.0,10.0,10.0,10.0,4.67,9697.52020718823,53373,int_style
38287564,Entire home/apt,11.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.59,4577.9461706632,112158,comm
38305157,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.67,2722.0603384306,74516,comm
38317894,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,5768.089847097071,93008,comm
38320462,Private room,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,7386.2993264672905,75581,nbhd
38324195,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10007.564353088499,44345,visitor
38325176,Private room,5.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,4.05,8055.20931185562,47528,nature
38333196,Private room,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,7718.55383079266,67198,attr_trans
38381478,Entire home/apt,13.0,89.0,9.0,10.0,10.0,10.0,10.0,9.0,6.96,1348.55147806608,79736,bldg
38383906,Entire home/apt,1.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,0.75,8946.60570312017,72222,attr_trans
38384398,Private room,4.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2.86,7841.58200983523,47528,attr_trans
38406252,Entire home/apt,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.79,7575.39387985282,29101,comm
38416451,Entire home/apt,4.0,100.0,10.0,10.0,10.0,9.0,10.0,10.0,3.16,5226.20270702485,75446,comm
38420941,Private room,8.0,90.0,10.0,10.0,9.0,9.0,10.0,9.0,5.45,2180.44857832656,54816,bldg
38430549,Private room,2.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2.0,3555.02845896764,83480,visitor
38431650,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2154.3069461517603,37525,kitchen
38438823,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,5389.673419429179,72179,attr_trans
38451552,Entire home/apt,11.0,93.0,9.0,9.0,9.0,9.0,9.0,9.0,8.68,11384.956372528,48654,attr_trans
38462395,Private room,2.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1.33,5576.389393146,99041,visitor
38465742,Private room,5.0,84.0,10.0,9.0,10.0,10.0,10.0,9.0,3.0,6416.46525088432,75192,attr_trans
38473075,Private room,11.0,87.0,10.0,9.0,10.0,9.0,10.0,9.0,6.88,6453.83976422465,75192,attr_trans
38484901,Entire home/apt,1.0,100.0,10.0,10.0,8.0,10.0,6.0,8.0,1.0,1503.12395546025,59622,kitchen
38486895,Private room,9.0,89.0,9.0,7.0,10.0,10.0,9.0,9.0,5.4,6578.98652677966,75192,attr_trans
38496745,Private room,1.0,100.0,10.0,8.0,10.0,8.0,10.0,10.0,1.0,5484.5939265098295,99041,comm
38516955,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0,7489.96946661458,57689,attr_trans
38517603,Private room,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,3990.0244998345097,121592,comm
38523419,Private room,5.0,92.0,9.0,9.0,10.0,10.0,10.0,10.0,4.41,10292.5925492096,40734,bldg
38526194,Private room,1.0,60.0,8.0,4.0,4.0,6.0,10.0,6.0,1.0,9075.745709382,79949,nbhd
38554609,Private room,6.0,87.0,8.0,9.0,10.0,9.0,9.0,8.0,6.0,10350.0448041988,40734,bldg
38554706,Private room,2.0,50.0,6.0,4.0,6.0,6.0,5.0,5.0,2.0,10170.2304211227,40734,bldg
38554836,Private room,7.0,91.0,9.0,9.0,9.0,10.0,10.0,9.0,7.0,10262.6742919772,40734,bldg
38556299,Private room,5.0,96.0,9.0,9.0,10.0,10.0,9.0,9.0,4.05,10231.143887716,40612,comm
38557230,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,7947.776111096759,22070,visitor
38574990,Private room,7.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,5.53,9131.96144332442,72222,comm
38579914,Private room,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.96,9043.67443921774,72222,comm
38580725,Entire home/apt,7.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,5.25,7779.680462809742,67198,nbhd
38581242,Entire home/apt,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.29,4562.4922908401895,112158,bldg
38581569,Entire home/apt,4.0,90.0,10.0,10.0,10.0,10.0,10.0,9.0,3.16,5359.26212329003,72179,int_style
38584753,Entire home/apt,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8080.0956101376205,75119,visitor
38586193,Private room,1.0,,,,,,,,0.68,9632.60176262547,32490,visitor
38586329,Private room,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.32,3153.0165121454497,63187,int_style
38586865,Private room,5.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,3.19,9044.3976096475,72222,comm
38586866,Private room,5.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,4.55,8960.46086365826,72222,comm
38598210,Entire home/apt,6.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,5.29,6508.96410466171,75192,visitor
38620015,Private room,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.67,5268.841384463521,75446,attr_trans
38621753,Private room,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.5,3592.6934113471602,83480,attr_trans
38624328,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,6122.561843824699,69778,comm
38628412,Entire home/apt,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6.82,10283.479863499499,40734,bldg
38630128,Private room,7.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,5.0,5074.76401154678,75446,attr_trans
38637498,Entire home/apt,6.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3.91,8986.929579823951,31739,bldg
38645193,Private room,3.0,87.0,9.0,8.0,10.0,10.0,10.0,8.0,3.0,4294.0768281376,96475,attr_trans
38666051,Entire home/apt,5.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,3.95,6149.80600591251,72179,int_style
38672882,Private room,7.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,1303.69928565713,52422,int_style
38675661,Private room,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.53,10247.2854508512,40612,comm
38703237,Entire home/apt,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.43,9321.384667346641,44889,bedroom
